t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
2.54,11.851,2.6679,0.61154,0.68704,0.46143,-0.2017,-0.52381,0.78221,-13.013,-0.10259,0.34035,-2.8411,1.6559,-24.504,-13.62,6.0704,0,0,0,6.8665,6.8253,6.8606,6.8332,-40.073,82.441,9.8454,185.03,130.59,-148.47
2.55,11.858,2.5371,0.61082,0.68187,0.45569,-0.21111,-0.53182,0.5352,-13.145,-0.041415,0.36144,-2.8424,1.6554,-24.895,-12.789,6.1615,0,0,0,6.8692,6.8281,6.8612,6.8308,-38.142,83.663,8.3751,201,113.73,-145.43
2.56,11.862,2.4051,0.61071,0.67654,0.44991,-0.22056,-0.53965,0.28437,-13.268,0.020594,0.37918,-2.8398,1.6529,-25.266,-11.947,6.238,0,0,0,6.8716,6.8307,6.8617,6.8285,-36.057,84.714,6.9397,215.67,96.363,-141.52
2.57,11.863,2.2718,0.61123,0.67107,0.44409,-0.23,-0.54731,0.029943,-13.384,0.083298,0.3936,-2.8336,1.6483,-25.616,-11.095,6.3004,0,0,0,6.8737,6.8329,6.862,6.8261,-33.833,85.589,5.5474,228.84,78.559,-136.83
2.58,11.862,2.1374,0.61238,0.66545,0.43823,-0.23942,-0.5548,-0.22787,-13.49,0.14656,0.40478,-2.8239,1.642,-25.943,-10.236,6.3491,0,0,0,6.8752,6.8349,6.8621,6.8236,-31.486,86.284,4.2055,240.31,60.403,-131.43
2.59,11.859,2.002,0.61417,0.6597,0.43234,-0.24879,-0.56212,-0.48883,-13.588,0.21024,0.41286,-2.811,1.634,-26.245,-9.3702,6.3847,0,0,0,6.8764,6.8364,6.8618,6.8209,-29.033,86.796,2.9208,249.89,41.978,-125.41
2.6,11.853,1.8657,0.61659,0.65383,0.42641,-0.25809,-0.56926,-0.75269,-13.678,0.27421,0.418,-2.795,1.6244,-26.523,-8.5005,6.4077,0,0,0,6.8769,6.8375,6.8611,6.8181,-26.495,87.123,1.6992,257.37,23.366,-118.83
2.61,11.844,1.7285,0.61965,0.64785,0.42046,-0.2673,-0.57624,-1.0192,-13.758,0.33835,0.42041,-2.7761,1.6133,-26.775,-7.6284,6.4189,0,0,0,6.8769,6.8381,6.86,6.815,-23.894,87.263,0.54585,262.55,4.6469,-111.78
2.62,11.832,1.5905,0.62336,0.64176,0.41448,-0.27639,-0.58306,-1.2881,-13.83,0.40255,0.42033,-2.7544,1.6009,-27.001,-6.7558,6.4189,0,0,0,6.8763,6.8383,6.8584,6.8115,-21.253,87.216,-0.53499,265.22,-14.096,-104.33
2.63,11.818,1.4519,0.6277,0.63559,0.40848,-0.28535,-0.5897,-1.5591,-13.893,0.4667,0.41805,-2.73,1.5871,-27.2,-5.8847,6.4085,0,0,0,6.875,6.8381,6.8563,6.8078,-18.598,86.982,-1.5397,265.2,-32.781,-96.565
2.64,11.801,1.3127,0.63269,0.62932,0.40247,-0.29416,-0.59619,-1.832,-13.948,0.53069,0.41388,-2.703,1.572,-27.373,-5.0168,6.3884,0,0,0,6.8732,6.8376,6.8537,6.8037,-15.958,86.561,-2.4655,262.42,-51.317,-88.563
2.65,11.781,1.173,0.63831,0.62299,0.39644,-0.30281,-0.60251,-2.1065,-13.994,0.59443,0.40812,-2.6734,1.5557,-27.519,-4.1541,6.3594,0,0,0,6.8709,6.8368,6.8506,6.7993,-13.358,85.956,-3.3105,257.11,-69.6,-80.42
2.66,11.759,1.0328,0.64458,0.61659,0.39042,-0.31128,-0.60868,-2.3823,-14.031,0.65785,0.40105,-2.641,1.538,-27.64,-3.2983,6.3224,0,0,0,6.8682,6.8358,6.847,6.7946,-10.823,85.17,-4.0737,249.49,-87.522,-72.23
2.67,11.734,0.89238,0.65147,0.61014,0.38441,-0.31957,-0.61468,-2.6592,-14.06,0.72086,0.39293,-2.6059,1.5188,-27.736,-2.4513,6.2782,0,0,0,6.8652,6.8348,6.8431,6.7896,-8.3754,84.207,-4.7553,239.8,-104.98,-64.088
2.68,11.706,0.75167,0.65899,0.60365,0.37842,-0.32765,-0.62052,-2.9369,-14.08,0.78339,0.38401,-2.5678,1.4983,-27.808,-1.6147,6.2276,0,0,0,6.862,6.8338,6.8388,6.7844,-6.0335,83.072,-5.356,228.28,-121.86,-56.09
2.69,11.675,0.6108,0.66714,0.59713,0.37246,-0.33553,-0.6262,-3.2153,-14.092,0.84539,0.3745,-2.5268,1.4761,-27.857,-0.79039,6.1714,0,0,0,6.8587,6.8329,6.8344,6.7791,-3.8151,81.772,-5.8779,215.16,-138.06,-48.329
2.7,11.641,0.46986,0.6759,0.59059,0.36655,-0.34318,-0.63172,-3.494,-14.096,0.9068,0.36461,-2.4826,1.4524,-27.885,0.020174,6.1103,0,0,0,6.8554,6.8322,6.83,6.7739,-1.7348,80.314,-6.3237,200.68,-153.47,-40.901
2.71,11.605,0.32891,0.68527,0.58405,0.36069,-0.35061,-0.63707,-3.7729,-14.092,0.96758,0.35455,-2.4352,1.4269,-27.892,0.81539,6.0451,0,0,0,6.8522,6.8319,6.8255,6.7689,0.19468,78.706,-6.6973,185.06,-167.99,-33.901
2.72,11.566,0.18805,0.69525,0.57751,0.35491,-0.35781,-0.64226,-4.0518,-14.08,1.0277,0.34451,-2.3846,1.3996,-27.881,1.5938,5.9766,0,0,0,6.8493,6.8319,6.8213,6.7641,1.9634,76.958,-7.0034,168.55,-181.5,-27.423
2.73,11.524,0.047342,0.70582,0.57098,0.34922,-0.36476,-0.64728,-4.3305,-14.06,1.0871,0.33469,-2.3307,1.3705,-27.854,2.3541,5.9053,0,0,0,6.8466,6.8325,6.8172,6.7597,3.5635,75.079,-7.2478,151.38,-193.91,-21.563
2.74,11.479,-0.093128,0.71699,0.56449,0.34363,-0.37147,-0.65213,-4.6088,-14.033,1.1458,0.32527,-2.2736,1.3395,-27.811,3.095,5.8318,0,0,0,6.8444,6.8335,6.8136,6.7559,4.9896,73.083,-7.4371,133.79,-205.11,-16.415
2.75,11.432,-0.23329,0.72874,0.55803,0.33816,-0.37793,-0.65682,-4.8867,-13.998,1.2037,0.31643,-2.2133,1.3067,-27.754,3.8154,5.7567,0,0,0,6.8426,6.8351,6.8104,6.7527,6.2386,70.982,-7.5788,116,-214.98,-12.074
2.76,11.382,-0.37307,0.74106,0.55164,0.33283,-0.38414,-0.66133,-5.1639,-13.957,1.2609,0.30838,-2.1501,1.2722,-27.686,4.5143,5.6804,0,0,0,6.8414,6.8372,6.8078,6.7504,7.3098,68.789,-7.6816,98.266,-223.42,-8.6356
2.77,11.329,-0.5124,0.75395,0.5453,0.32766,-0.3901,-0.66567,-5.4403,-13.908,1.3173,0.3013,-2.084,1.2359,-27.609,5.1909,5.6032,0,0,0,6.8407,6.8398,6.8057,6.7489,8.2049,66.518,-7.7548,80.809,-230.33,-6.1938
2.78,11.273,-0.65121,0.7674,0.53904,0.32265,-0.3958,-0.66983,-5.716,-13.853,1.373,0.2954,-2.0155,1.1981,-27.523,5.8445,5.5253,0,0,0,6.8406,6.843,6.8044,6.7484,8.9277,64.187,-7.8091,63.868,-235.59,-4.8439
2.79,11.214,-0.78943,0.78141,0.53287,0.31782,-0.40125,-0.67382,-5.9908,-13.791,1.4278,0.29089,-1.945,1.159,-27.431,6.4745,5.447,0,0,0,6.841,6.8466,6.8038,6.7489,9.4847,61.812,-7.8557,47.677,-239.11,-4.6807
2.8,11.153,-0.92701,0.79596,0.52679,0.3132,-0.40646,-0.67764,-6.2646,-13.723,1.4819,0.28797,-1.8728,1.1189,-27.334,7.0807,5.3682,0,0,0,6.842,6.8506,6.8039,6.7505,9.8845,59.411,-7.907,32.471,-240.77,-5.799
2.81,11.089,-1.0639,0.81104,0.52081,0.30878,-0.41143,-0.68127,-6.5374,-13.65,1.5352,0.28688,-1.7995,1.0779,-27.234,7.6627,5.2888,0,0,0,6.8434,6.8549,6.8048,6.7533,10.138,57.004,-7.9762,18.486,-240.47,-8.2938
2.82,11.022,-1.2,0.82666,0.51494,0.30458,-0.41618,-0.68473,-6.8093,-13.57,1.5877,0.28787,-1.7257,1.0365,-27.131,8.2208,5.2086,0,0,0,6.8453,6.8594,6.8064,6.7572,10.259,54.609,-8.0778,5.9569,-238.1,-12.26
2.83,10.953,-1.3353,0.8428,0.50919,0.30062,-0.42071,-0.68801,-7.0801,-13.485,1.6394,0.29118,-1.6522,0.99505,-27.029,8.755,5.1271,0,0,0,6.8475,6.8639,6.8088,6.7623,10.263,52.249,-8.2267,-4.882,-233.55,-17.792
2.84,10.881,-1.4697,0.85944,0.50355,0.29688,-0.42504,-0.69112,-7.3499,-13.395,1.6902,0.29709,-1.5798,0.95406,-26.926,9.266,5.0438,0,0,0,6.85,6.8683,6.8117,6.7685,10.168,49.945,-8.4391,-13.796,-226.72,-24.986
2.85,10.806,-1.6031,0.8766,0.49802,0.29339,-0.42919,-0.69404,-7.6186,-13.3,1.7402,0.30589,-1.5092,0.91403,-26.826,9.7542,4.958,0,0,0,6.8525,6.8724,6.8153,6.7758,9.994,47.722,-8.7319,-20.642,-217.6,-33.823
2.86,10.728,-1.7357,0.89425,0.49261,0.29013,-0.43318,-0.69679,-7.8864,-13.2,1.7894,0.31783,-1.4414,0.87546,-26.727,10.221,4.8689,0,0,0,6.8551,6.8762,6.8193,6.7839,9.7616,45.6,-9.1201,-25.519,-206.42,-43.998
2.87,10.648,-1.8671,0.91238,0.48731,0.28712,-0.43704,-0.69935,-8.1532,-13.096,1.8376,0.33309,-1.377,0.83882,-26.631,10.667,4.7753,0,0,0,6.8576,6.8795,6.8237,6.7927,9.4898,43.599,-9.6152,-28.563,-193.46,-55.16
2.88,10.565,-1.9976,0.93099,0.48211,0.28433,-0.44078,-0.70174,-8.419,-12.987,1.8849,0.3518,-1.3167,0.80455,-26.537,11.093,4.6762,0,0,0,6.86,6.8823,6.8282,6.802,9.196,41.736,-10.225,-29.912,-178.99,-66.956
2.89,10.48,-2.1269,0.95008,0.477,0.28177,-0.44445,-0.70395,-8.6839,-12.874,1.9311,0.374,-1.2611,0.773,-26.447,11.502,4.5704,0,0,0,6.862,6.8844,6.8328,6.8115,8.8967,40.024,-10.955,-29.701,-163.3,-79.034
2.9,10.392,-2.255,0.96961,0.47199,0.27941,-0.44806,-0.70598,-8.9479,-12.757,1.9762,0.39964,-1.2106,0.74451,-26.359,11.894,4.4567,0,0,0,6.8638,6.8859,6.8373,6.821,8.6067,38.473,-11.806,-28.068,-146.65,-91.043
2.91,10.301,-2.382,0.9896,0.46705,0.27726,-0.45164,-0.70782,-9.2111,-12.636,2.0202,0.42863,-1.1657,0.71934,-26.274,12.272,4.3339,0,0,0,6.865,6.8865,6.8416,6.8303,8.3396,37.093,-12.775,-25.149,-129.33,-102.63
2.92,10.207,-2.5077,1.01,0.46218,0.2753,-0.45523,-0.70948,-9.4734,-12.512,2.0629,0.46077,-1.1266,0.69772,-26.192,12.637,4.2008,0,0,0,6.8658,6.8864,6.8456,6.8392,8.1076,35.888,-13.856,-21.08,-111.61,-113.44
2.93,10.111,-2.6322,1.0308,0.45736,0.27351,-0.45885,-0.71097,-9.7349,-12.383,2.1042,0.49577,-1.0934,0.6798,-26.112,12.99,4.0564,0,0,0,6.866,6.8853,6.8492,6.8476,7.9214,34.861,-15.04,-15.999,-93.763,-123.13
2.94,10.013,-2.7554,1.0521,0.45259,0.27186,-0.46253,-0.71227,-9.9957,-12.252,2.144,0.53326,-1.0662,0.6657,-26.034,13.334,3.8997,0,0,0,6.8657,6.8834,6.8524,6.8553,7.7905,34.012,-16.314,-10.042,-76.069,-131.34
2.95,9.9114,-2.8772,1.0737,0.44785,0.27035,-0.46629,-0.71339,-10.256,-12.117,2.1821,0.57279,-1.0452,0.65549,-25.956,13.671,3.7299,0,0,0,6.8647,6.8805,6.855,6.8621,7.723,33.338,-17.661,-3.3454,-58.804,-137.73
2.96,9.8076,-2.9977,1.0957,0.44313,0.26894,-0.47015,-0.71433,-10.515,-11.978,2.2185,0.61378,-1.03,0.64917,-25.879,14.002,3.5463,0,0,0,6.8632,6.8768,6.8572,6.868,7.7256,32.834,-19.061,3.9539,-42.244,-141.93
2.97,9.7011,-3.1168,1.1181,0.43842,0.26763,-0.47414,-0.71509,-10.773,-11.837,2.253,0.65557,-1.0207,0.64671,-25.801,14.328,3.3486,0,0,0,6.8613,6.8723,6.8588,6.8729,7.8037,32.49,-20.491,11.719,-26.665,-143.6
2.98,9.5921,-3.2344,1.1408,0.43371,0.26638,-0.47826,-0.71568,-11.031,-11.692,2.2855,0.69737,-1.0168,0.64799,-25.723,14.652,3.1365,0,0,0,6.8589,6.8671,6.8599,6.8766,7.9611,32.296,-21.923,19.814,-12.343,-142.38
2.99,9.4805,-3.3506,1.1638,0.42899,0.26518,-0.48254,-0.71611,-11.288,-11.544,2.3157,0.7383,-1.018,0.65288,-25.642,14.975,2.9102,0,0,0,6.8562,6.8612,6.8606,6.8793,8.2006,32.238,-23.327,28.102,0.44583,-137.92
3,9.3664,-3.4653,1.1871,0.42425,0.264,-0.48696,-0.71637,-11.544,-11.392,2.3436,0.77732,-1.0239,0.66114,-25.558,15.297,2.6701,0,0,0,6.8533,6.8548,6.8609,6.8808,8.5233,32.299,-24.67,36.446,11.425,-129.88
3.01,9.2497,-3.5784,1.2107,0.41947,0.26282,-0.49153,-0.71649,-11.799,-11.238,2.3691,0.8133,-1.0339,0.6725,-25.471,15.621,2.4171,0,0,0,6.8505,6.8481,6.861,6.8811,8.9292,32.46,-25.912,44.709,20.318,-117.9
3.02,9.1304,-3.69,1.2345,0.41466,0.26162,-0.49625,-0.71648,-12.053,-11.08,2.3919,0.84498,-1.0473,0.68659,-25.379,15.947,2.1524,0,0,0,6.8479,6.8413,6.861,6.8803,9.4168,32.698,-27.013,52.756,26.849,-101.62
3.03,9.0086,-3.8,1.2585,0.40981,0.26037,-0.5011,-0.71635,-12.306,-10.919,2.4121,0.87096,-1.0635,0.70299,-25.282,16.275,1.8775,0,0,0,6.8457,6.8346,6.861,6.8784,9.9832,32.988,-27.929,60.448,30.742,-80.7
3.04,8.8843,-3.9084,1.2827,0.40491,0.25907,-0.50606,-0.71612,-12.559,-10.754,2.4294,0.88973,-1.0814,0.72117,-25.18,16.607,1.5946,0,0,0,6.8441,6.8281,6.8611,6.8754,10.624,33.303,-28.611,67.733,31.819,-54.963
3.05,8.7574,-4.0151,1.3071,0.39996,0.25769,-0.51109,-0.71583,-12.81,-10.587,2.4439,0.89981,-1.1003,0.74063,-25.07,16.941,1.3062,0,0,0,6.8432,6.8221,6.8615,6.8716,11.337,33.615,-29.014,74.867,30.263,-24.915
3.06,8.6281,-4.1201,1.3316,0.39496,0.25622,-0.51616,-0.71549,-13.06,-10.416,2.4556,0.89987,-1.1194,0.76089,-24.953,17.279,1.0154,0,0,0,6.8431,6.8166,6.8623,6.8672,12.122,33.9,-29.097,82.177,26.344,8.7818
3.07,8.4962,-4.2234,1.3562,0.38991,0.25465,-0.52123,-0.71515,-13.309,-10.241,2.4643,0.88879,-1.1382,0.78156,-24.827,17.619,0.72543,0,0,0,6.8438,6.8118,6.8637,6.8625,12.983,34.135,-28.828,89.992,20.334,45.464
3.08,8.3619,-4.3249,1.3808,0.3848,0.25297,-0.52624,-0.71484,-13.557,-10.063,2.4701,0.86563,-1.1563,0.80235,-24.693,17.961,0.44007,0,0,0,6.8454,6.8075,6.8657,6.8578,13.925,34.301,-28.18,98.64,12.501,84.47
3.09,8.2251,-4.4247,1.4056,0.37965,0.25117,-0.53115,-0.7146,-13.803,-9.8818,2.4731,0.82964,-1.1735,0.82304,-24.548,18.305,0.16316,0,0,0,6.8477,6.8039,6.8683,6.8533,14.959,34.38,-27.133,108.45,3.1156,125.14
3.1,8.0859,-4.5226,1.4303,0.37445,0.24925,-0.53589,-0.71448,-14.047,-9.697,2.4734,0.78034,-1.1896,0.84352,-24.393,18.648,-0.10123,0,0,0,6.8506,6.8007,6.8715,6.8491,16.099,34.359,-25.674,119.75,-7.5523,166.8
3.11,7.9442,-4.6186,1.455,0.36921,0.24719,-0.54042,-0.71452,-14.291,-9.5088,2.4711,0.71742,-1.2048,0.86379,-24.226,18.992,-0.34893,0,0,0,6.8539,6.7979,6.8752,6.8453,17.36,34.226,-23.796,132.87,-19.233,208.8
3.12,7.8,-4.7127,1.4797,0.36391,0.24499,-0.54467,-0.71476,-14.532,-9.3172,2.4665,0.64082,-1.2195,0.88399,-24.045,19.333,-0.57575,0,0,0,6.8575,6.7951,6.8794,6.842,18.763,33.972,-21.499,148.13,-31.656,250.48
3.13,7.6535,-4.8049,1.5043,0.35857,0.24265,-0.54859,-0.71527,-14.771,-9.1222,2.4597,0.55065,-1.2343,0.90437,-23.85,19.671,-0.77754,0,0,0,6.8608,6.7921,6.8838,6.8391,20.331,33.591,-18.79,165.87,-44.552,291.16
3.14,7.5046,-4.8951,1.5289,0.35316,0.24016,-0.55212,-0.71607,-15.009,-8.9238,2.451,0.44726,-1.2499,0.92533,-23.638,20.004,-0.95022,0,0,0,6.8637,6.7883,6.8882,6.8366,22.09,33.08,-15.682,186.41,-57.651,330.19
3.15,7.3534,-4.9834,1.5534,0.3477,0.2375,-0.55522,-0.71724,-15.244,-8.7221,2.4408,0.33112,-1.2675,0.9474,-23.408,20.332,-1.0899,0,0,0,6.8655,6.7835,6.8922,6.8344,24.07,32.438,-12.194,210.08,-70.683,366.91
3.16,7.1997,-5.0696,1.5777,0.34215,0.23468,-0.55783,-0.7188,-15.477,-8.5172,2.4293,0.2029,-1.2883,0.97127,-23.156,20.652,-1.1929,0,0,0,6.866,6.7769,6.8957,6.8323,26.303,31.668,-8.3533,237.21,-83.379,400.65
3.17,7.0438,-5.1537,1.6019,0.33651,0.23166,-0.55992,-0.72082,-15.707,-8.3091,2.4171,0.063378,-1.314,0.99775,-22.88,20.965,-1.2559,0,0,0,6.8645,6.7682,6.8981,6.8301,28.827,30.773,-4.193,268.13,-95.467,430.75
3.18,6.8856,-5.2358,1.626,0.33075,0.22843,-0.56145,-0.72332,-15.935,-8.0979,2.4044,-0.086529,-1.3462,1.0278,-22.578,21.267,-1.2758,0,0,0,6.8605,6.7566,6.8992,6.8275,31.68,29.761,0.24734,303.17,-106.68,456.54
3.19,6.7251,-5.3157,1.65,0.32484,0.22496,-0.56238,-0.72636,-16.159,-7.8838,2.3917,-0.24579,-1.3871,1.0626,-22.246,21.559,-1.2502,0,0,0,6.8536,6.7416,6.8985,6.8242,34.905,28.643,4.9214,342.65,-116.74,477.38
3.2,6.5625,-5.3934,1.6739,0.31875,0.22122,-0.56269,-0.72996,-16.379,-7.6668,2.3795,-0.41328,-1.439,1.1032,-21.879,21.84,-1.1768,0,0,0,6.8432,6.7225,6.8957,6.8199,38.548,27.431,9.7761,386.86,-125.4,492.59
3.21,6.3976,-5.469,1.6976,0.31242,0.21715,-0.56237,-0.73416,-16.596,-7.447,2.3683,-0.58774,-1.5045,1.1511,-21.473,22.108,-1.0542,0,0,0,6.829,6.6991,6.8903,6.8141,42.656,26.139,14.753,435.27,-132.69,501.72
3.22,6.2305,-5.5424,1.7213,0.30582,0.2127,-0.56138,-0.73897,-16.809,-7.2247,2.3586,-0.76782,-1.5858,1.2072,-21.024,22.363,-0.88156,0,0,0,6.8108,6.6712,6.8819,6.8061,47.263,24.781,19.789,486.45,-138.96,504.5
3.23,6.0614,-5.6135,1.7448,0.2989,0.2078,-0.55974,-0.74442,-17.016,-6.9998,2.3509,-0.95209,-1.6851,1.2724,-20.526,22.603,-0.65847,0,0,0,6.7885,6.6389,6.8698,6.7953,52.389,23.363,24.821,538.91,-144.55,500.69
3.24,5.8902,-5.6823,1.7683,0.29158,0.20237,-0.55744,-0.75052,-17.219,-6.7727,2.3456,-1.139,-1.804,1.3471,-19.974,22.83,-0.38538,0,0,0,6.762,6.6024,6.8537,6.781,58.041,21.891,29.78,591.19,-149.83,490.03
3.25,5.7171,-5.7489,1.7917,0.28383,0.19633,-0.55449,-0.75726,-17.416,-6.5433,2.3433,-1.3267,-1.944,1.4315,-19.364,23.041,-0.06334,0,0,0,6.7315,6.5619,6.8335,6.7628,64.208,20.366,34.598,641.82,-155.15,472.27
3.26,5.5419,-5.8132,1.8152,0.27557,0.18957,-0.55089,-0.76462,-17.606,-6.3119,2.3445,-1.5134,-2.106,1.5252,-18.689,23.237,0.30586,0,0,0,6.6973,6.518,6.8089,6.7403,70.867,18.786,39.201,689.32,-160.88,447.15
3.27,5.365,-5.8752,1.8386,0.26678,0.182,-0.54667,-0.77257,-17.789,-6.0786,2.3496,-1.6969,-2.2902,1.6277,-17.945,23.416,0.71972,0,0,0,6.6598,6.4714,6.7801,6.7135,77.979,17.146,43.515,732.22,-167.37,414.43
3.28,5.1862,-5.9348,1.8622,0.25739,0.1735,-0.54184,-0.78106,-17.965,-5.8436,2.359,-1.8747,-2.4965,1.738,-17.128,23.579,1.175,0,0,0,6.6195,6.4231,6.7472,6.6825,85.491,15.435,47.464,769.05,-174.97,373.86
3.29,5.0057,-5.992,1.8858,0.24738,0.16396,-0.53644,-0.79003,-18.132,-5.6071,2.3732,-2.0443,-2.7236,1.8548,-16.234,23.725,1.6675,0,0,0,6.5774,6.3743,6.7107,6.6473,93.335,13.641,50.966,798.34,-184.05,325.18
3.3,4.8236,-6.0469,1.9096,0.23673,0.15327,-0.53049,-0.7994,-18.289,-5.3692,2.3925,-2.2027,-2.9695,1.9764,-15.26,23.852,2.1925,0,0,0,6.5343,6.3264,6.6712,6.6085,101.43,11.748,53.939,818.6,-194.96,268.14
3.31,4.6399,-6.0994,1.9337,0.22544,0.14132,-0.52404,-0.80907,-18.436,-5.1301,2.4172,-2.3466,-3.231,2.1005,-14.205,23.959,2.7442,0,0,0,6.4912,6.2811,6.6293,6.5666,109.67,9.7351,56.3,828.38,-208.06,202.49
3.32,4.4549,-6.1495,1.958,0.21352,0.12803,-0.51713,-0.8189,-18.573,-4.8901,2.4474,-2.4728,-3.5038,2.2247,-13.067,24.046,3.3162,0,0,0,6.4493,6.2401,6.5861,6.5225,117.96,7.5786,57.959,826.2,-223.7,127.97
3.33,4.2685,-6.1972,1.9827,0.201,0.11333,-0.5098,-0.82877,-18.698,-4.6493,2.4835,-2.5779,-3.7823,2.3461,-11.846,24.11,3.9008,0,0,0,6.4098,6.2052,6.5425,6.4772,126.15,5.2514,58.829,810.59,-242.25,44.348
3.34,4.081,-6.2425,2.0077,0.18794,0.09718,-0.50212,-0.83852,-18.81,-4.4079,2.5255,-2.6585,-4.0601,2.4618,-10.544,24.15,4.4898,0,0,0,6.3738,6.1778,6.4998,6.4318,134.12,2.7239,58.818,781.08,-263.67,-47.834
3.35,3.8924,-6.2854,2.0332,0.17442,0.07957,-0.49414,-0.84798,-18.908,-4.1663,2.5733,-2.7121,-4.3303,2.5689,-9.1647,24.164,5.074,0,0,0,6.3423,6.1584,6.4594,6.3883,141.73,-0.029587,57.85,738.78,-287.34,-146.72
3.36,3.7029,-6.3258,2.0592,0.16052,0.060533,-0.48593,-0.857,-18.993,-3.9247,2.6269,-2.737,-4.5867,2.6652,-7.7114,24.149,5.6434,0,0,0,6.3161,6.1474,6.4228,6.3481,148.86,-3.0281,55.868,685,-312.56,-250.33
3.37,3.5126,-6.3639,2.0857,0.14634,0.040138,-0.47754,-0.86541,-19.062,-3.6835,2.6861,-2.7328,-4.8237,2.7492,-6.1896,24.103,6.1878,0,0,0,6.2958,6.1446,6.3912,6.3128,155.4,-6.2837,52.834,621.02,-338.64,-356.67
3.38,3.3217,-6.3995,2.1129,0.13199,0.018483,-0.46905,-0.87306,-19.116,-3.4428,2.7505,-2.6998,-5.0372,2.82,-4.6057,24.023,6.6965,0,0,0,6.282,6.1496,6.3655,6.2836,161.25,-9.8014,48.732,548.12,-364.86,-463.78
3.39,3.1303,-6.4327,2.1408,0.11756,-0.0043034,-0.46052,-0.87982,-19.154,-3.2031,2.8199,-2.6394,-5.2243,2.8772,-2.9671,23.906,7.1589,0,0,0,6.2747,6.1615,6.3464,6.2617,166.33,-13.579,43.562,467.6,-390.55,-569.66
3.4,2.9386,-6.4635,2.1693,0.10315,-0.028076,-0.45201,-0.88558,-19.175,-2.9648,2.8935,-2.5538,-5.3839,2.9213,-1.2819,23.75,7.5643,0,0,0,6.274,6.1792,6.3341,6.2474,170.58,-17.608,37.349,380.74,-415.01,-672.33
3.41,2.7469,-6.492,2.1986,0.088839,-0.052679,-0.44359,-0.89026,-19.18,-2.7283,2.9709,-2.4457,-5.5166,2.9532,0.44146,23.553,7.9025,0,0,0,6.2793,6.2014,6.3287,6.241,173.93,-21.873,30.133,288.84,-437.53,-769.82
3.42,2.5551,-6.5181,2.2288,0.074689,-0.077954,-0.43532,-0.89378,-19.166,-2.4939,3.0513,-2.3183,-5.6245,2.9742,2.1936,23.312,8.1638,0,0,0,6.29,6.2267,6.3296,6.2423,176.34,-26.35,21.977,193.17,-457.42,-860.13
3.43,2.3636,-6.5419,2.2597,0.060747,-0.10375,-0.42725,-0.8961,-19.136,-2.2622,3.1339,-2.1748,-5.7106,2.9863,3.9651,23.025,8.3392,0,0,0,6.3053,6.2536,6.3363,6.2504,177.79,-31.01,12.961,95.029,-473.99,-941.29
3.44,2.1725,-6.5634,2.2914,0.047042,-0.12993,-0.41943,-0.89721,-19.087,-2.0336,3.2178,-2.0187,-5.779,2.9913,5.7461,22.691,8.4205,0,0,0,6.3241,6.2808,6.3478,6.2644,178.24,-35.817,3.1879,-4.2959,-486.54,-1011.3
3.45,1.9819,-6.5826,2.324,0.033582,-0.15637,-0.41192,-0.89708,-19.021,-1.8085,3.302,-1.853,-5.8337,2.9913,7.5266,22.309,8.4008,0,0,0,6.3453,6.3071,6.3631,6.283,177.7,-40.725,-7.2215,-103.52,-494.38,-1068.2
3.46,1.7921,-6.5996,2.3575,0.020364,-0.18297,-0.40474,-0.89571,-18.937,-1.5876,3.3854,-1.6806,-5.8788,2.9881,9.2968,21.877,8.2744,0,0,0,6.368,6.3318,6.3811,6.3047,176.17,-45.686,-18.126,-201.35,-496.8,-1110
3.47,1.6032,-6.6143,2.3917,0.0073682,-0.20964,-0.39793,-0.89311,-18.835,-1.3712,3.4671,-1.5042,-5.9176,2.9836,11.047,21.395,8.0372,0,0,0,6.391,6.3542,6.4009,6.3281,173.68,-50.641,-29.365,-296.5,-493.11,-1134.7
3.48,1.4155,-6.627,2.4268,0.0054351,0.23632,0.39153,0.88928,-18.716,-1.1598,3.5458,-1.3259,-5.9524,2.9791,12.767,20.864,7.6866,0,0,0,6.4136,6.3741,6.4217,6.3517,170.26,-55.526,-40.758,-387.74,-482.71,-1140.6
3.49,1.229,-6.6376,2.4626,0.018082,0.26292,0.38556,0.88424,-18.58,-0.95403,3.6205,-1.1475,-5.9843,2.9755,14.449,20.285,7.2221,0,0,0,6.4353,6.3919,6.4428,6.3745,165.94,-60.273,-52.116,-474.43,-465.76,-1128.1
3.5,1.0439,-6.6461,2.4992,0.030614,0.28941,0.38004,0.878,-18.427,-0.75428,3.6899,-0.97019,-6.0132,2.9734,16.083,19.659,6.645,0,0,0,6.4557,6.4078,6.4637,6.3958,160.79,-64.821,-63.264,-556.2,-442.88,-1098.7
3.51,0.86048,-6.6527,2.5364,0.043075,0.3157,0.37499,0.87056,-18.258,-0.561,3.753,-0.79453,-6.0381,2.9731,17.662,18.989,5.9581,0,0,0,6.4749,6.4225,6.4841,6.4152,154.84,-69.113,-74.04,-632.73,-414.68,-1054.1
