t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
3.5472560570658205,-2.7594253178965196,-8.623251013823735,2.3948295416127237,-10.748219786875003,4.526883530968736,0.7000258649295621,0.45985843515282876,-0.6485519857384867,0.1907998505718399,-0.575765541201643,-1.84252641876917,1.6221355611143735,-0.7066560540093524,0,0,0,0,0,0,6.878997354669974,6.878986970617767,6.747068328578163,6.87899441871143,0,0,0,0,0,0
3.5673056405827372,-2.968912151889213,-8.530140637664818,2.407426530179003,-10.146876992111363,4.756734342404563,0.5554371921195089,0.4415564341612075,-0.6490059154088824,0.20255005481272678,-0.5854850233016035,-1.5464219008206854,1.3592645671489407,-0.7844493685904498,0,0,0,0,0,0,6.87899721470746,6.878990860010456,6.8616490436586535,6.878994540328512,0,0,0,0,0,0
3.587355224099654,-3.1662183461584146,-8.432666989002417,2.4170633500902055,-9.533515313197215,4.9624669667395045,0.40491786119225887,0.42418517339539674,-0.6492661181677253,0.2122602675664987,-0.5945300877865888,-1.494597440432784,1.3392130405021139,-0.7946773043394073,0,0,0,0,0,0,6.8789970060691426,6.878993234909302,6.845612204973824,6.878994700421082,0,0,0,0,0,0
3.607404807616571,-3.3511485929523204,-8.331312650884026,2.423627788255234,-8.912558830624649,5.143924504926335,0.249087078588989,0.40705504657344654,-0.6491873566007299,0.22120605164940016,-0.6032659842909501,-1.4088026240162217,1.2846037232106442,-0.8143632447763314,0,0,0,0,0,0,6.878996704631838,6.87899477847707,6.833273887630062,6.878994890085191,0,0,0,0,0,0
3.6274543911334876,-3.523563014100277,-8.226556911031713,2.427021377084348,-8.285248966965149,5.301950536913441,0.08875524618796665,0.3904024556585319,-0.6488908260486141,0.22903052643024907,-0.6116139603122367,-1.2971275056679292,1.2030857985475625,-0.8413256330236693,0,0,0,0,0,0,6.878996270958325,6.87899582921294,6.840232550019992,6.878995102786448,0,0,0,0,0,0
3.6475039746504043,-3.6833428147883924,-8.118856098160892,2.427162457151651,-7.652419501990174,5.437918576379512,-0.0752250256814201,0.3742935816694705,-0.6484491728590653,0.2356746810994759,-0.6195768149536374,-1.2007029689585118,1.135597431677805,-0.8641847808156745,0,0,0,0,0,0,6.878995637306286,6.878996570446023,6.842303989019181,6.878995330780205,0,0,0,0,0,0
3.667553558167321,-3.8303896869942142,-8.008640222312552,2.423985690004378,-7.015272217440221,5.553036071169742,-0.24208423868065013,0.35868153225868166,-0.6478879460706302,0.2412614757320835,-0.6272014573329068,-1.1091211627024582,1.0717523901141122,-0.8858223432124094,0,0,0,0,0,0,6.87899467970031,6.878997107452952,6.843848159658819,6.878995566214539,0,0,0,0,0,0
3.687603141684238,-3.964626743739314,-7.896315265577044,2.4174406898326537,-6.374749261681054,5.648506341229801,-0.41109862979358325,0.3435560426083386,-0.6472424682946838,0.2458447789560285,-0.6345130238877403,-1.021278495733421,1.0104089473799776,-0.9065489311562074,0,0,0,0,0,0,6.87899315114495,6.878997503757779,6.845736528293622,6.878995802174004,0,0,0,0,0,0
3.7076527252011546,-4.085994409807759,-7.782263049597684,2.4074911077103387,-5.731637909781541,5.725534657785902,-0.581591973695489,0.32890498634942295,-0.6465436291751384,0.24947560240622557,-0.6415331396986269,-0.937920335749081,0.952285699414641,-0.9261611533148643,0,0,0,0,0,0,6.87899049761687,6.878997799130669,6.847637283149936,6.878996032983118,0,0,0,0,0,0
3.7277023087180714,-4.194447735222479,-7.666841397001165,2.394113649306211,-5.086612006280438,5.785306949749023,-0.7529384421865833,0.31471073259369287,-0.6458161206029083,0.2522086811103743,-0.6482819404644221,-0.8590767164092526,0.8974077472457799,-0.9446509857413766,0,0,0,0,0,0,6.87898524150059,6.8789980190243964,6.849661495286265,6.8789962543065934,0,0,0,0,0,0
3.747751892234988,-4.289954154233576,-7.550384638200697,2.377297064294638,-4.4402353264160705,5.828978843774788,-0.9245623761495062,0.3009522776300099,-0.6450793224861153,0.2540996132882824,-0.6547776575425502,-0.7850039331436822,0.8460484803146289,-0.9619440528181403,0,0,0,0,0,0,6.878972174060055,6.878998179719672,6.851111653347482,6.878996463110367,0,0,0,0,0,0
3.767801475751905,-4.372491604067478,-7.433204324929268,2.3570411403550198,-3.7929940167625484,5.857667305068254,-1.0959381051548986,0.28761018460855087,-0.6443501617712282,0.2551977205352452,-0.6610350778653448,-0.7144635478343455,0.7970109215307861,-0.9783742367638211,0,0,0,0,0,0,6.878919400387704,6.8789982911320005,6.838913409630422,6.878996657463586,0,0,0,0,0,0
3.7878510592688217,-4.442050038725831,-7.315589550720884,2.3333555986685712,-3.145603109502423,5.872542040213064,-1.2666005923974706,0.27477234851000387,-0.6437107647723893,0.255381450769226,-0.6670209310159978,-0.6185072926757881,0.7211968831769684,-1.0019664781531288,0,0,0,0,0,0,6.867504004656601,6.878998358139842,6.845337476899923,6.878996835602872,0,0,0,0,0,0
