t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
7.64,3.8783,-0.35806,1.1909,0.82459,-0.19436,-0.48578,-0.21516,4.8101,-3.1382,0.041266,0.42007,0.034355,-0.25325,-15.463,11.413,-0.055166,0,0,0,4.5623,4.5808,4.6014,4.5739,-0.95876,-10.341,-0.63159,189.85,-94.035,3.1197
7.65,3.9256,-0.38887,1.1913,0.82471,-0.19164,-0.48636,-0.21581,4.6554,-3.0246,0.040684,0.4106,0.083138,-0.24392,-15.463,11.305,-0.061325,0,0,0,4.5498,4.5685,4.5884,4.5609,0.93641,-11.274,-0.60008,189.14,-92.646,3.1811
7.66,3.9714,-0.41856,1.1917,0.82496,-0.18893,-0.48671,-0.21647,4.5009,-2.9121,0.040041,0.40139,0.1322,-0.23495,-15.444,11.187,-0.067165,0,0,0,4.5334,4.5524,4.5717,4.5441,2.8232,-12.193,-0.56798,188.18,-91.144,3.2374
7.67,4.0156,-0.44712,1.1921,0.82532,-0.18625,-0.48684,-0.21715,4.3466,-2.8008,0.039341,0.3924,0.18174,-0.2263,-15.407,11.061,-0.072683,0,0,0,4.5132,4.5325,4.5512,4.5234,4.6991,-13.097,-0.53535,186.96,-89.53,3.2884
7.68,4.0583,-0.47458,1.1925,0.8258,-0.18357,-0.48673,-0.21783,4.1928,-2.6909,0.038588,0.38364,0.23193,-0.21795,-15.35,10.926,-0.077871,0,0,0,4.4892,4.509,4.527,4.499,6.5616,-13.983,-0.50223,185.49,-87.8,3.334
7.69,4.0995,-0.50094,1.1929,0.82641,-0.18091,-0.48638,-0.21852,4.0397,-2.5824,0.037785,0.37508,0.28298,-0.20988,-15.275,10.781,-0.082726,0,0,0,4.4614,4.4817,4.4992,4.4709,8.408,-14.852,-0.46869,183.75,-85.953,3.374
7.7,4.1391,-0.52623,1.1933,0.82714,-0.17826,-0.4858,-0.21923,3.8874,-2.4753,0.036935,0.36672,0.33509,-0.20208,-15.182,10.629,-0.087243,0,0,0,4.4299,4.4509,4.4679,4.439,10.236,-15.702,-0.43477,181.75,-83.988,3.4084
7.71,4.1772,-0.55045,1.1936,0.828,-0.17561,-0.48497,-0.21994,3.7361,-2.3698,0.036041,0.35855,0.38845,-0.19453,-15.071,10.467,-0.09142,0,0,0,4.3949,4.4165,4.433,4.4036,12.042,-16.532,-0.40054,179.48,-81.903,3.437
7.72,4.2139,-0.57363,1.194,0.82899,-0.17297,-0.4839,-0.22066,3.586,-2.266,0.035108,0.35054,0.44328,-0.1872,-14.941,10.298,-0.095253,0,0,0,4.3562,4.3787,4.3948,4.3647,13.824,-17.34,-0.36605,176.93,-79.697,3.4596
7.73,4.249,-0.59578,1.1943,0.83012,-0.17034,-0.48257,-0.2214,3.4373,-2.1639,0.034137,0.34269,0.4998,-0.18009,-14.794,10.121,-0.09874,0,0,0,4.3141,4.3375,4.3532,4.3223,15.58,-18.125,-0.33137,174.1,-77.368,3.4761
7.74,4.2826,-0.61691,1.1947,0.83138,-0.1677,-0.48097,-0.22214,3.2902,-2.0636,0.033134,0.33499,0.55823,-0.17318,-14.63,9.9355,-0.10188,0,0,0,4.2687,4.2931,4.3083,4.2766,17.305,-18.887,-0.29655,170.98,-74.915,3.4863
7.75,4.3148,-0.63706,1.195,0.83279,-0.16506,-0.4791,-0.22289,3.1448,-1.9652,0.032101,0.32742,0.61881,-0.16644,-14.448,9.743,-0.10467,0,0,0,4.2199,4.2454,4.2604,4.2276,18.998,-19.623,-0.26166,167.58,-72.335,3.4902
7.76,4.3455,-0.65623,1.1953,0.83434,-0.16241,-0.47695,-0.22365,3.0013,-1.8688,0.031042,0.31997,0.68177,-0.15988,-14.25,9.5432,-0.10711,0,0,0,4.1681,4.1948,4.2094,4.1755,20.656,-20.333,-0.22677,163.88,-69.627,3.4876
7.77,4.3748,-0.67444,1.1956,0.83604,-0.15975,-0.47451,-0.22442,2.8598,-1.7744,0.02996,0.31263,0.74737,-0.15348,-14.035,9.3364,-0.10921,0,0,0,4.1131,4.1412,4.1556,4.1203,22.275,-21.015,-0.19193,159.88,-66.791,3.4783
7.78,4.4027,-0.69172,1.1959,0.83789,-0.15707,-0.47175,-0.2252,2.7206,-1.6821,0.028859,0.30539,0.81588,-0.14721,-13.805,9.123,-0.11095,0,0,0,4.0553,4.0849,4.099,4.0623,23.853,-21.668,-0.15722,155.58,-63.823,3.4622
7.79,4.4292,-0.70809,1.1962,0.8399,-0.15437,-0.46868,-0.22599,2.5838,-1.5919,0.027742,0.29823,0.88756,-0.14109,-13.558,8.9031,-0.11235,0,0,0,3.9948,4.0259,4.0398,4.0016,25.386,-22.291,-0.12271,150.97,-60.723,3.4392
7.8,4.4544,-0.72357,1.1965,0.84208,-0.15165,-0.46527,-0.2268,2.4495,-1.504,0.026613,0.29115,0.96269,-0.13508,-13.297,8.6772,-0.11341,0,0,0,3.9317,3.9645,3.9781,3.9382,26.871,-22.882,-0.088462,146.05,-57.489,3.4091
7.81,4.4782,-0.73818,1.1967,0.84441,-0.14889,-0.4615,-0.22762,2.3179,-1.4184,0.025475,0.28412,1.0415,-0.12919,-13.021,8.4456,-0.11412,0,0,0,3.8661,3.9007,3.9142,3.8725,28.305,-23.441,-0.054551,140.81,-54.12,3.3718
7.82,4.5008,-0.75194,1.197,0.84692,-0.1461,-0.45736,-0.22846,2.1891,-1.3351,0.024332,0.27714,1.1244,-0.1234,-12.731,8.2085,-0.1145,0,0,0,3.7983,3.8349,3.8482,3.8045,29.686,-23.964,-0.02105,135.25,-50.613,3.3272
7.83,4.522,-0.76489,1.1972,0.84961,-0.14327,-0.45283,-0.22931,2.0633,-1.2542,0.023186,0.27018,1.2116,-0.11771,-12.428,7.9664,-0.11454,0,0,0,3.7285,3.7671,3.7803,3.7345,31.009,-24.452,0.011968,129.37,-46.968,3.2751
7.84,4.542,-0.77703,1.1975,0.85247,-0.14038,-0.44788,-0.23018,1.9406,-1.1758,0.022042,0.26324,1.3034,-0.1121,-12.111,7.7196,-0.11426,0,0,0,3.6568,3.6976,3.7107,3.6626,32.272,-24.903,0.044426,123.15,-43.182,3.2153
7.85,4.5608,-0.78841,1.1977,0.85552,-0.13744,-0.4425,-0.23106,1.8211,-1.0999,0.020902,0.2563,1.4,-0.10657,-11.782,7.4685,-0.11366,0,0,0,3.5835,3.6266,3.6397,3.5892,33.471,-25.316,0.076249,116.6,-39.254,3.1478
7.86,4.5785,-0.79904,1.1979,0.85875,-0.13444,-0.43665,-0.23196,1.705,-1.0265,0.01977,0.24935,1.5017,-0.10112,-11.442,7.2134,-0.11274,0,0,0,3.5089,3.5544,3.5673,3.5143,34.603,-25.688,0.10736,109.71,-35.184,3.0724
7.87,4.595,-0.80895,1.1981,0.86217,-0.13136,-0.43031,-0.23289,1.5923,-0.95561,0.018648,0.24236,1.6087,-0.095729,-11.091,6.9549,-0.11151,0,0,0,3.4331,3.4811,3.494,3.4384,35.664,-26.019,0.13767,102.48,-30.968,2.9889
7.88,4.6103,-0.81816,1.1982,0.86578,-0.1282,-0.42346,-0.23383,1.4832,-0.88737,0.01754,0.23532,1.7211,-0.090408,-10.729,6.6932,-0.10999,0,0,0,3.3565,3.407,3.4199,3.3616,36.652,-26.307,0.16711,94.894,-26.605,2.8973
7.89,4.6246,-0.82671,1.1984,0.86957,-0.12496,-0.41605,-0.23479,1.3778,-0.82176,0.016449,0.22822,1.8391,-0.085149,-10.358,6.4289,-0.10817,0,0,0,3.2794,3.3324,3.3453,3.2843,37.561,-26.55,0.19559,86.958,-22.094,2.7973
7.9,4.6379,-0.83461,1.1986,0.87355,-0.12161,-0.40807,-0.23577,1.2761,-0.7588,0.015378,0.22104,1.9627,-0.079951,-9.978,6.1624,-0.10608,0,0,0,3.202,3.2575,3.2704,3.2067,38.39,-26.748,0.22303,78.664,-17.434,2.6889
7.91,4.6502,-0.84189,1.1987,0.87772,-0.11817,-0.39949,-0.23677,1.1783,-0.69852,0.014329,0.21375,2.0916,-0.074814,-9.5904,5.8941,-0.10372,0,0,0,3.1248,3.1826,3.1956,3.1292,39.133,-26.898,0.24934,70.008,-12.622,2.5719
7.92,4.6615,-0.84858,1.1989,0.88205,-0.1146,-0.39027,-0.23778,1.0843,-0.64092,0.013304,0.20634,2.2257,-0.069741,-9.1957,5.6246,-0.1011,0,0,0,3.048,3.108,3.121,3.0522,39.788,-27,0.27443,60.986,-7.6578,2.4461
7.93,4.6719,-0.85472,1.199,0.88656,-0.11092,-0.38038,-0.23881,0.99436,-0.58603,0.012307,0.1988,2.3645,-0.064736,-8.7949,5.3543,-0.098234,0,0,0,2.972,3.034,3.047,2.9759,40.352,-27.051,0.29823,51.592,-2.5388,2.3115
7.94,4.6814,-0.86031,1.1991,0.89121,-0.10711,-0.36979,-0.23985,0.90843,-0.53384,0.01134,0.19111,2.5072,-0.059805,-8.389,5.0837,-0.095138,0,0,0,2.8973,2.9608,2.9738,2.9009,40.819,-27.05,0.32063,41.822,2.7362,2.1678
7.95,4.6901,-0.8654,1.1992,0.896,-0.10316,-0.3585,-0.24089,0.82659,-0.48435,0.010405,0.18325,2.653,-0.054958,-7.9788,4.8134,-0.091826,0,0,0,2.8242,2.8887,2.9017,2.8275,41.187,-26.996,0.34155,31.672,8.1688,2.015
7.96,4.6979,-0.87001,1.1993,0.9009,-0.099067,-0.34646,-0.24194,0.74887,-0.43757,0.0095045,0.17521,2.8006,-0.050207,-7.5656,4.544,-0.088312,0,0,0,2.7532,2.818,2.831,2.7561,41.451,-26.886,0.3609,21.137,13.761,1.8529
7.97,4.705,-0.87416,1.1994,0.90588,-0.094832,-0.33368,-0.24298,0.67529,-0.39347,0.0086397,0.16698,2.9483,-0.045566,-7.1502,4.2759,-0.084614,0,0,0,2.6847,2.7489,2.7619,2.6873,41.608,-26.72,0.37858,10.213,19.513,1.6813
7.98,4.7114,-0.87789,1.1995,0.91093,-0.090451,-0.32014,-0.24401,0.60587,-0.35204,0.0078128,0.15857,3.0941,-0.041052,-6.7338,4.0098,-0.080747,0,0,0,2.6192,2.6818,2.6947,2.6213,41.654,-26.496,0.3945,-1.1057,25.428,1.5002
7.99,4.7172,-0.88121,1.1996,0.91599,-0.085926,-0.30586,-0.24502,0.54061,-0.31326,0.0070253,0.14996,3.2356,-0.036685,-6.3175,3.7462,-0.07673,0,0,0,2.557,2.6168,2.6297,2.5587,41.585,-26.211,0.40855,-12.823,31.507,1.3094
8,4.7223,-0.88416,1.1996,0.92103,-0.081263,-0.29085,-0.24599,0.47951,-0.27711,0.0062786,0.14117,3.3701,-0.032487,-5.9025,3.4857,-0.072582,0,0,0,2.4987,2.5542,2.5669,2.4999,41.396,-25.865,0.42065,-24.943,37.751,1.1087
8.01,4.7268,-0.88676,1.1997,0.926,-0.07647,-0.27514,-0.24693,0.42255,-0.24354,0.005574,0.13222,3.4942,-0.02848,-5.49,3.2291,-0.068324,0,0,0,2.4445,2.4942,2.5068,2.4452,41.085,-25.455,0.43069,-37.47,44.162,0.89809
8.02,4.7307,-0.88904,1.1997,0.93086,-0.07156,-0.2588,-0.24781,0.3697,-0.21251,0.0049124,0.12312,3.6046,-0.024689,-5.0812,2.9769,-0.063975,0,0,0,2.3949,2.4371,2.4494,2.3951,40.646,-24.981,0.43858,-50.41,50.742,0.6773
8.03,4.7342,-0.89102,1.1998,0.93555,-0.066553,-0.24188,-0.24863,0.32091,-0.18398,0.0042947,0.11391,3.6976,-0.021138,-4.6775,2.7297,-0.05956,0,0,0,2.3501,2.3831,2.3951,2.3497,40.075,-24.44,0.44421,-63.766,57.492,0.44625
8.04,4.7372,-0.89273,1.1998,0.94002,-0.06147,-0.22448,-0.24937,0.27613,-0.1579,0.0037214,0.10464,3.7693,-0.017849,-4.2802,2.4883,-0.055099,0,0,0,2.3102,2.3323,2.3439,2.3094,39.369,-23.831,0.44747,-77.544,64.413,0.20479
8.05,4.7397,-0.89419,1.1999,0.94424,-0.056342,-0.2067,-0.25003,0.23528,-0.1342,0.0031928,0.095363,3.8162,-0.014841,-3.8906,2.2533,-0.050618,0,0,0,2.2755,2.285,2.2961,2.2741,38.523,-23.151,0.44827,-91.748,71.508,-0.04721
8.06,4.7419,-0.89542,1.1999,0.94815,-0.051201,-0.18868,-0.25059,0.19829,-0.11281,0.002709,0.086132,3.8349,-0.01213,-3.5102,2.0255,-0.046142,0,0,0,2.2458,2.2414,2.2519,2.244,37.532,-22.4,0.44649,-106.38,78.778,-0.30989
8.07,4.7437,-0.89645,1.1999,0.95171,-0.046085,-0.17057,-0.25104,0.16505,-0.09366,0.0022699,0.077022,3.8226,-0.0097248,-3.1404,1.8056,-0.041698,0,0,0,2.2211,2.2015,2.2114,2.2188,36.394,-21.575,0.44203,-121.45,86.225,-0.5834
8.08,4.7452,-0.8973,1.1999,0.95491,-0.041033,-0.15251,-0.25139,0.13544,-0.076668,0.0018749,0.068107,3.7769,-0.0076299,-2.7828,1.5942,-0.037311,0,0,0,2.2011,2.1655,2.1748,2.1984,35.102,-20.675,0.43479,-136.96,93.849,-0.86787
8.09,4.7464,-0.89799,1.1999,0.95772,-0.036091,-0.13469,-0.25163,0.10934,-0.061743,0.0015233,0.059467,3.6965,-0.0058413,-2.4389,1.3923,-0.033011,0,0,0,2.1855,2.1335,2.1421,2.1825,33.653,-19.697,0.42464,-152.91,101.65,-1.1634
8.1,4.7474,-0.89854,1.2,0.96015,-0.031302,-0.11729,-0.25176,0.086611,-0.048788,0.0012143,0.051179,3.5806,-0.0043483,-2.1103,1.2006,-0.028828,0,0,0,2.174,2.1055,2.1133,2.1708,32.042,-18.641,0.41148,-169.31,109.64,-1.4702
8.11,4.7482,-0.89897,1.2,0.96218,-0.026711,-0.10047,-0.25179,0.067081,-0.037696,0.00094628,0.04332,3.4293,-0.0031335,-1.7986,1.0198,-0.024792,0,0,0,2.166,2.0813,2.0883,2.1626,30.265,-17.504,0.3952,-186.16,117.81,-1.7884
8.12,4.7488,-0.8993,1.2,0.96385,-0.022361,-0.084434,-0.25171,0.050577,-0.028353,0.00071781,0.03596,3.2434,-0.0021734,-1.5056,0.85075,-0.020935,0,0,0,2.1612,2.0607,2.0671,2.1577,28.318,-16.284,0.37567,-203.47,126.16,-2.1181
8.13,4.7492,-0.89955,1.2,0.96518,-0.018295,-0.069338,-0.25155,0.036902,-0.020638,0.00052687,0.029164,3.0244,-0.0014399,-1.2329,0.69436,-0.01729,0,0,0,2.159,2.0437,2.0492,2.1556,26.194,-14.98,0.3528,-221.25,134.7,-2.4595
8.14,4.7495,-0.89972,1.2,0.96621,-0.014552,-0.055352,-0.25131,0.025846,-0.014421,0.00037119,0.022987,2.7738,-0.00090158,-0.98227,0.55143,-0.013891,0,0,0,2.1589,2.0296,2.0345,2.1557,23.891,-13.59,0.32644,-239.49,143.42,-2.8126
8.15,4.7497,-0.89984,1.2,0.96698,-0.011168,-0.042631,-0.25101,0.017177,-0.009562,0.00024812,0.017478,2.4936,-0.00052557,-0.75565,0.42285,-0.010773,0,0,0,2.1606,2.0183,2.0224,2.1576,21.403,-12.111,0.2965,-258.2,152.34,-3.1777
8.16,4.7498,-0.89992,1.2,0.96754,-0.0081757,-0.031319,-0.25065,0.010647,-0.0059132,0.00015467,0.012675,2.1856,-0.00027882,-0.55484,0.30951,-0.0079732,0,0,0,2.1637,2.0091,2.0126,2.1609,18.725,-10.542,0.26285,-277.38,161.44,-3.5549
8.17,4.7499,-0.89996,1.2,0.96792,-0.0056067,-0.021552,-0.25025,0.0059876,-0.0033179,8.7471e-05,0.0086088,1.8514,-0.0001298,-0.38178,0.21231,-0.0055289,0,0,0,2.1677,2.0017,2.0044,2.1653,15.854,-8.8817,0.22536,-297.05,170.74,-3.9442
8.18,4.75,-0.89999,1.2,0.96819,-0.0034888,-0.013456,-0.24983,0.0029121,-0.0016101,4.2776e-05,0.0053052,1.4923,-4.9753e-05,-0.23843,0.13219,-0.0034791,0,0,0,2.1725,1.9954,1.9975,2.1705,12.783,-7.127,0.18392,-317.2,180.23,-4.3459
8.19,4.75,-0.9,1.2,0.96837,-0.0018485,-0.0071531,-0.24939,0.0011132,-0.00061409,1.644e-05,0.0027836,1.109,-1.3827e-05,-0.12681,0.070091,-0.001864,0,0,0,2.1776,1.9898,1.9913,2.1762,9.5081,-5.2764,0.1384,-337.84,189.92,-4.7602
8.2,4.75,-0.9,1.2,0.81001,0.00034962,-0.0028294,-0.58642,0.00026331,-0.00014494,3.9096e-06,-0.47771,0.51426,-2.026e-06,-0.048968,0.026986,-0.00072501,0,0,0,2.0894,2.0782,1.9442,2.2234,6.0244,-3.328,0.088679,-358.98,199.8,-5.187
8.21,4.75,-0.9,1.2,0.81001,5.0667e-05,-0.00040591,-0.58642,1.4124e-05,-7.7578e-06,2.1082e-07,-0.18468,0.19806,-4.105e-08,-0.0070313,0.0038636,-0.00010484,0,0,0,2.0892,2.0785,1.9362,2.2315,2.3269,-1.2797,0.034622,-380.61,209.88,-5.6266
8.216,4.75,-0.9,1.2,0.81001,-3.4603e-15,1.0729e-15,-0.58642,1.1369e-13,-1.4211e-14,6.3838e-15,4.2265e-15,-2.427e-14,-8.8197e-29,5.6843e-14,4.2633e-14,0,0,0,0,2.0891,2.0787,1.9313,2.2365,-1.1369e-13,2.1316e-13,8.7609e-15,-393.85,216.04,-5.897
