t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
4.17,-3.7809,-7.7845,2.4032,0.50292,0.51669,0.42978,0.54351,-7.1936,4.6222,-0.16338,-0.091433,-1.5473,1.4032,27.616,-1.4594,-7.1212,0,0,0,5.77,5.9922,5.8372,6.0175,28.252,-44.511,-0.11534,-77.138,277.15,105.78
4.18,-3.8515,-7.7383,2.4012,0.51212,0.51583,0.43133,0.53443,-6.916,4.6054,-0.23458,-0.086654,-1.4142,1.2856,27.895,-1.8905,-7.1171,0,0,0,5.8369,6.0553,5.9016,6.0807,27.469,-41.701,0.94567,-79.428,284.59,106.39
4.19,-3.9192,-7.6924,2.3985,0.52114,0.51438,0.43334,0.5254,-6.6357,4.5845,-0.30568,-0.085757,-1.2843,1.1695,28.165,-2.2932,-7.1023,0,0,0,5.9033,6.1175,5.9658,6.1429,26.663,-38.821,2.0116,-81.854,291.31,106.77
4.2,-3.9842,-7.6466,2.3951,0.52997,0.51237,0.43577,0.51645,-6.3527,4.5597,-0.37659,-0.08899,-1.1579,1.0555,28.428,-2.6667,-7.0768,0,0,0,5.9689,6.1785,6.0293,6.2036,25.832,-35.878,3.0802,-84.42,297.27,106.92
4.21,-4.0463,-7.6012,2.391,0.53857,0.50983,0.43856,0.50762,-6.0672,4.5313,-0.44718,-0.096526,-1.0353,0.94381,28.682,-3.0105,-7.0407,0,0,0,6.0334,6.2381,6.0917,6.2627,24.974,-32.879,4.1492,-87.131,302.45,106.83
4.22,-4.1055,-7.556,2.3861,0.54694,0.5068,0.44168,0.49894,-5.7791,4.4996,-0.51736,-0.10845,-0.91688,0.83459,28.927,-3.3241,-6.9938,0,0,0,6.0963,6.2961,6.1528,6.3199,24.088,-29.832,5.216,-89.991,306.81,106.49
4.23,-4.1619,-7.5112,2.3806,0.55505,0.5033,0.44506,0.49044,-5.4887,4.4649,-0.58702,-0.12479,-0.80269,0.72806,29.163,-3.607,-6.9364,0,0,0,6.1574,6.3521,6.2122,6.375,23.174,-26.745,6.2781,-93.005,310.32,105.9
4.24,-4.2153,-7.4667,2.3744,0.56289,0.49938,0.44866,0.48216,-5.1959,4.4275,-0.65606,-0.14546,-0.69295,0.62436,29.391,-3.8589,-6.8683,0,0,0,6.2165,6.4059,6.2696,6.4278,22.228,-23.628,7.333,-96.177,312.96,105.04
4.25,-4.2658,-7.4227,2.3675,0.57046,0.49507,0.45243,0.47413,-4.9009,4.3878,-0.72435,-0.17034,-0.58778,0.52361,29.608,-4.0795,-6.7897,0,0,0,6.2733,6.4574,6.3248,6.4781,21.249,-20.489,8.3781,-99.512,314.69,103.92
4.26,-4.3133,-7.379,2.3599,0.57774,0.49038,0.45633,0.46638,-4.6038,4.346,-0.79182,-0.19923,-0.48728,0.42591,29.815,-4.2687,-6.7008,0,0,0,6.3275,6.5063,6.3776,6.5258,20.237,-17.337,9.4106,-103.02,315.48,102.52
4.27,-4.3578,-7.3357,2.3517,0.58473,0.48536,0.46032,0.45893,-4.3046,4.3025,-0.85834,-0.23189,-0.39152,0.33132,30.013,-4.4263,-6.6016,0,0,0,6.3791,6.5525,6.4278,6.5706,19.189,-14.183,10.428,-106.69,315.3,100.84
4.28,-4.3994,-7.2929,2.3428,0.59145,0.48001,0.46437,0.45181,-4.0036,4.2576,-0.92381,-0.26803,-0.30054,0.23991,30.199,-4.5523,-6.4923,0,0,0,6.4279,6.5959,6.4752,6.6125,18.103,-11.035,11.426,-110.54,314.12,98.862
4.29,-4.4379,-7.2506,2.3332,0.59789,0.47437,0.46845,0.44503,-3.7007,4.2116,-0.98815,-0.30734,-0.21438,0.15174,30.374,-4.647,-6.3731,0,0,0,6.4738,6.6363,6.5197,6.6514,16.977,-7.9036,12.404,-114.57,311.91,96.586
4.3,-4.4734,-7.2087,2.323,0.60407,0.46844,0.47254,0.43859,-3.3961,4.1648,-1.0512,-0.34951,-0.13305,0.066873,30.538,-4.7105,-6.2443,0,0,0,6.5166,6.6736,6.5612,6.6871,15.811,-4.8,13.357,-118.79,308.64,94.004
4.31,-4.5058,-7.1673,2.3122,0.61001,0.46224,0.47663,0.43249,-3.0899,4.1175,-1.113,-0.39419,-0.056582,-0.014646,30.691,-4.7431,-6.1061,0,0,0,6.5564,6.7078,6.5996,6.7196,14.601,-1.7345,14.283,-123.2,304.27,91.107
4.32,-4.5352,-7.1264,2.3007,0.61572,0.45576,0.4807,0.42673,-2.7823,4.07,-1.1733,-0.44106,0.015015,-0.092758,30.83,-4.7453,-5.9587,0,0,0,6.593,6.7387,6.6348,6.7489,13.346,1.2817,15.178,-127.79,298.8,87.897
4.33,-4.5615,-7.0859,2.2887,0.62123,0.44901,0.48474,0.4213,-2.4734,4.0227,-1.2321,-0.4898,0.081727,-0.16742,30.957,-4.7177,-5.8026,0,0,0,6.6263,6.7663,6.6668,6.7748,12.044,4.2381,16.04,-132.54,292.31,84.396
4.34,-4.5846,-7.0459,2.2761,0.62655,0.442,0.48875,0.41617,-2.1632,3.9758,-1.2894,-0.54011,0.14356,-0.23862,31.071,-4.6608,-5.6381,0,0,0,6.6564,6.7907,6.6955,6.7974,10.695,7.1248,16.865,-137.42,284.86,80.629
4.35,-4.6047,-7.0064,2.2629,0.63171,0.43471,0.49272,0.41133,-1.852,3.9296,-1.3449,-0.59172,0.20053,-0.30634,31.171,-4.5755,-5.4654,0,0,0,6.6832,6.8117,6.7208,6.8166,9.2956,9.9324,17.652,-142.4,276.53,76.619
4.36,-4.6217,-6.9673,2.2492,0.63673,0.42714,0.49666,0.40676,-1.5399,3.8844,-1.3986,-0.6444,0.25265,-0.37062,31.257,-4.4625,-5.2852,0,0,0,6.7066,6.8295,6.7428,6.8326,7.8463,12.653,18.397,-147.45,267.39,72.393
4.37,-4.6355,-6.9287,2.235,0.64164,0.41929,0.50056,0.40242,-1.2269,3.8404,-1.4506,-0.69793,0.29994,-0.43147,31.328,-4.3227,-5.0977,0,0,0,6.7267,6.8439,6.7614,6.8453,6.3464,15.278,19.099,-152.54,257.52,67.974
4.38,-4.6462,-6.8905,2.2202,0.64646,0.41114,0.50442,0.39828,-0.91335,3.798,-1.5006,-0.75213,0.34242,-0.48896,31.384,-4.1572,-4.9033,0,0,0,6.7434,6.8551,6.7766,6.8547,4.7955,17.801,19.756,-157.63,247,63.387
4.39,-4.6538,-6.8527,2.205,0.6512,0.40269,0.50823,0.39431,-0.5993,3.7573,-1.5486,-0.80683,0.3801,-0.54312,31.424,-3.9671,-4.7027,0,0,0,6.7568,6.863,6.7885,6.861,3.1938,20.216,20.366,-162.71,235.89,58.657
4.4,-4.6582,-6.8154,2.1892,0.6559,0.39392,0.512,0.39049,-0.28493,3.7187,-1.5946,-0.86189,0.41298,-0.59404,31.447,-3.7533,-4.4962,0,0,0,6.7669,6.8677,6.7971,6.864,1.5415,22.517,20.928,-167.74,224.26,53.808
4.41,-4.6595,-6.7783,2.1731,0.66057,0.38482,0.51572,0.38677,0.029589,3.6824,-1.6385,-0.91719,0.44107,-0.64179,31.454,-3.5171,-4.2843,0,0,0,6.7737,6.8692,6.8023,6.8639,-0.16071,24.7,21.442,-172.68,212.21,48.866
4.42,-4.6576,-6.7417,2.1565,0.66523,0.37539,0.51939,0.38312,0.34409,3.6484,-1.6803,-0.97263,0.46437,-0.68647,31.444,-3.2597,-4.0675,0,0,0,6.7772,6.8676,6.8043,6.8606,-1.9118,26.76,21.906,-177.52,199.79,43.854
4.43,-4.6526,-6.7054,2.1395,0.6699,0.36561,0.523,0.37952,0.65841,3.6172,-1.7198,-1.0281,0.48286,-0.72817,31.416,-2.9823,-3.8463,0,0,0,6.7775,6.8629,6.803,6.8544,-3.7107,28.695,22.319,-182.22,187.09,38.798
4.44,-4.6444,-6.6693,2.1221,0.67459,0.35548,0.52655,0.37592,0.97235,3.5889,-1.7572,-1.0836,0.49653,-0.76702,31.37,-2.6863,-3.6213,0,0,0,6.7745,6.8552,6.7984,6.8451,-5.5556,30.501,22.681,-186.75,174.18,33.723
4.45,-4.6331,-6.6336,2.1043,0.67932,0.34497,0.53001,0.3723,1.2857,3.5636,-1.7923,-1.1389,0.50537,-0.80312,31.305,-2.3728,-3.3929,0,0,0,6.7684,6.8445,6.7907,6.8328,-7.4449,32.178,22.993,-191.07,161.13,28.652
4.46,-4.6187,-6.5981,2.0863,0.6841,0.3341,0.53339,0.36862,1.5984,3.5415,-1.825,-1.194,0.50937,-0.83661,31.22,-2.0431,-3.1616,0,0,0,6.759,6.8308,6.7798,6.8177,-9.3763,33.724,23.255,-195.17,148.02,23.611
4.47,-4.6012,-6.5627,2.0679,0.68894,0.32285,0.53666,0.36487,1.9101,3.5227,-1.8555,-1.249,0.5085,-0.86764,31.117,-1.6987,-2.928,0,0,0,6.7466,6.8142,6.7658,6.7997,-11.347,35.138,23.466,-199.01,134.92,18.625
4.48,-4.5805,-6.5276,2.0492,0.69386,0.31121,0.53981,0.361,2.2206,3.5075,-1.8836,-1.3036,0.50276,-0.89634,30.993,-1.3408,-2.6924,0,0,0,6.7311,6.7947,6.7488,6.7789,-13.356,36.422,23.627,-202.57,121.91,13.717
4.49,-4.5568,-6.4926,2.0302,0.69885,0.29918,0.54282,0.357,2.5299,3.496,-1.9093,-1.3579,0.49215,-0.92288,30.85,-0.9707,-2.4556,0,0,0,6.7125,6.7725,6.7286,6.7554,-15.398,37.577,23.74,-205.8,109.06,8.9132
4.5,-4.5299,-6.4577,2.011,0.70394,0.28675,0.54567,0.35283,2.8376,3.4882,-1.9327,-1.4117,0.47665,-0.94742,30.685,-0.58969,-2.2178,0,0,0,6.6909,6.7475,6.7055,6.7292,-17.47,38.604,23.806,-208.68,96.439,4.2376
4.51,-4.5,-6.4228,1.9915,0.70911,0.27394,0.54834,0.3485,3.1435,3.4842,-1.9537,-1.4652,0.45627,-0.97015,30.5,-0.19903,-1.9796,0,0,0,6.6662,6.7198,6.6794,6.7003,-19.57,39.507,23.826,-211.19,84.132,-0.28488
4.52,-4.4671,-6.388,1.9719,0.71437,0.26074,0.5508,0.34396,3.4475,3.4842,-1.9723,-1.5181,0.43102,-0.99124,30.294,0.20004,-1.7414,0,0,0,6.6387,6.6894,6.6504,6.6688,-21.693,40.288,23.801,-213.3,72.196,-4.6342
4.53,-4.4311,-6.3531,1.9521,0.71972,0.24715,0.55303,0.33922,3.7493,3.4882,-1.9885,-1.5705,0.4009,-1.0109,30.066,0.60634,-1.5037,0,0,0,6.6082,6.6565,6.6185,6.6347,-23.835,40.952,23.734,-215,60.639,-8.8083
4.54,-4.3921,-6.3182,1.9321,0.72517,0.23318,0.55501,0.33425,4.0488,3.4964,-2.0024,-1.6223,0.36593,-1.0292,29.817,1.0187,-1.2669,0,0,0,6.5749,6.621,6.5838,6.5981,-25.992,41.502,23.625,-216.32,49.458,-12.81
4.55,-4.3501,-6.2832,1.9121,0.7307,0.21885,0.55669,0.32905,4.3456,3.5086,-2.0139,-1.6734,0.3261,-1.0465,29.546,1.436,-1.0313,0,0,0,6.5388,6.583,6.5463,6.559,-28.16,41.942,23.478,-217.25,38.646,-16.641
4.56,-4.3052,-6.248,1.8919,0.73631,0.20415,0.55806,0.32362,4.6396,3.5251,-2.023,-1.7237,0.28141,-1.0628,29.254,1.8572,-0.79746,0,0,0,6.5,6.5426,6.5061,6.5175,-30.336,42.276,23.293,-217.81,28.199,-20.305
4.57,-4.2573,-6.2126,1.8716,0.742,0.18911,0.55908,0.31796,4.9306,3.5458,-2.0298,-1.7731,0.23187,-1.0783,28.94,2.2812,-0.56561,0,0,0,6.4585,6.4997,6.4633,6.4736,-32.515,42.508,23.072,-217.99,18.112,-23.805
4.58,-4.2066,-6.1771,1.8513,0.74776,0.17375,0.55972,0.31206,5.2183,3.5707,-2.0343,-1.8215,0.17749,-1.0931,28.604,2.707,-0.33613,0,0,0,6.4145,6.4545,6.4179,6.4273,-34.694,42.64,22.818,-217.82,8.381,-27.142
4.59,-4.153,-6.1412,1.8309,0.75357,0.15809,0.55994,0.30594,5.5026,3.5999,-2.0365,-1.8687,0.11829,-1.1074,28.246,3.1337,-0.10936,0,0,0,6.368,6.407,6.37,6.3788,-36.87,42.676,22.53,-217.3,-0.9998,-30.319
4.6,-4.0965,-6.1051,1.8106,0.75943,0.14215,0.55973,0.29961,5.7832,3.6334,-2.0365,-1.9147,0.054309,-1.1213,27.866,3.5602,0.11437,0,0,0,6.3191,6.3573,6.3196,6.328,-39.039,42.621,22.212,-216.44,-10.035,-33.339
4.61,-4.0373,-6.0685,1.7902,0.76532,0.12596,0.55904,0.29309,6.0599,3.6711,-2.0343,-1.9592,-0.014408,-1.1348,27.465,3.9858,0.33477,0,0,0,6.2679,6.3055,6.2669,6.2752,-41.198,42.477,21.864,-215.23,-18.729,-36.205
4.62,-3.9754,-6.0316,1.7699,0.77123,0.10956,0.55784,0.28639,6.3324,3.7131,-2.0298,-2.0022,-0.087798,-1.1482,27.042,4.4095,0.55155,0,0,0,6.2145,6.2516,6.2119,6.2202,-43.343,42.247,21.488,-213.71,-27.087,-38.919
4.63,-3.9107,-5.9943,1.7496,0.77714,0.092969,0.55612,0.27954,6.6006,3.7593,-2.0233,-2.0435,-0.16578,-1.1615,26.598,4.8305,0.76444,0,0,0,6.1589,6.1957,6.1548,6.1633,-45.471,41.936,21.086,-211.86,-35.114,-41.483
4.64,-3.8434,-5.9564,1.7294,0.78305,0.076236,0.55383,0.27257,6.8643,3.8097,-2.0146,-2.0829,-0.24827,-1.1749,26.133,5.2479,0.97319,0,0,0,6.1013,6.1379,6.0955,6.1045,-47.579,41.546,20.659,-209.7,-42.814,-43.901
4.65,-3.7734,-5.9181,1.7093,0.78894,0.059397,0.55096,0.26552,7.1232,3.8642,-2.0038,-2.1203,-0.33514,-1.1884,25.647,5.6611,1.1775,0,0,0,6.0417,6.0783,6.0343,6.0439,-49.664,41.081,20.208,-207.25,-50.193,-46.175
4.66,-3.7009,-5.8791,1.6894,0.79479,0.042492,0.54748,0.25841,7.3772,3.9229,-1.991,-2.1556,-0.42628,-1.2021,25.14,6.0693,1.3773,0,0,0,5.9804,6.0171,5.9712,5.9815,-51.723,40.543,19.736,-204.49,-57.255,-48.307
4.67,-3.6259,-5.8396,1.6695,0.80059,0.025563,0.54338,0.25129,7.6259,3.9856,-1.9763,-2.1888,-0.52154,-1.2161,24.612,6.4718,1.5722,0,0,0,5.9174,5.9542,5.9063,5.9176,-53.753,39.937,19.243,-201.45,-64.005,-50.3
4.68,-3.5484,-5.7994,1.6498,0.80633,0.008653,0.53863,0.24419,7.8693,4.0523,-1.9596,-2.2198,-0.62079,-1.2305,24.065,6.8678,1.7621,0,0,0,5.8528,5.8899,5.8397,5.8523,-55.751,39.264,18.73,-198.13,-70.448,-52.156
4.69,-3.4685,-5.7585,1.6303,0.81201,-0.008197,0.53323,0.23717,8.1072,4.1229,-1.941,-2.2484,-0.72386,-1.2453,23.497,7.2569,1.9467,0,0,0,5.7868,5.8242,5.7717,5.7856,-57.715,38.529,18.2,-194.54,-76.589,-53.879
4.7,-3.3863,-5.7169,1.611,0.8176,-0.024945,0.52715,0.23026,8.3392,4.1974,-1.9207,-2.2747,-0.8306,-1.2607,22.911,7.6382,2.126,0,0,0,5.7195,5.7573,5.7023,5.7177,-59.641,37.734,17.653,-190.69,-82.432,-55.471
4.71,-3.3018,-5.6746,1.5919,0.8231,-0.041552,0.5204,0.22351,8.5653,4.2757,-1.8985,-2.2987,-0.94085,-1.2767,22.305,8.0113,2.2998,0,0,0,5.6511,5.6894,5.6317,5.6488,-61.528,36.881,17.091,-186.59,-87.983,-56.934
4.72,-3.215,-5.6314,1.5731,0.82851,-0.057979,0.51297,0.21696,8.7853,4.3576,-1.8747,-2.3203,-1.0544,-1.2933,21.68,8.3757,2.4678,0,0,0,5.5818,5.6205,5.56,5.579,-63.372,35.975,16.515,-182.24,-93.246,-58.27
4.73,-3.1261,-5.5874,1.5544,0.83381,-0.074191,0.50486,0.21066,8.9989,4.4432,-1.8492,-2.3397,-1.1712,-1.3106,21.037,8.7307,2.63,0,0,0,5.5118,5.5509,5.4875,5.5084,-65.171,35.017,15.926,-177.65,-98.225,-59.484
4.74,-3.0351,-5.5425,1.5361,0.839,-0.090154,0.49605,0.20464,9.206,4.5322,-1.8221,-2.3567,-1.2909,-1.3287,20.377,9.0758,2.7863,0,0,0,5.4412,5.4807,5.4142,5.4374,-66.924,34.011,15.326,-172.83,-102.93,-60.576
4.75,-2.942,-5.4967,1.518,0.84408,-0.10584,0.48656,0.19896,9.4063,4.6246,-1.7935,-2.3716,-1.4135,-1.3475,19.699,9.4107,2.9365,0,0,0,5.3702,5.4101,5.3405,5.366,-68.627,32.96,14.715,-167.79,-107.36,-61.55
4.76,-2.847,-5.45,1.5002,0.84904,-0.12121,0.47639,0.19364,9.5999,4.7204,-1.7634,-2.3842,-1.5387,-1.3671,19.005,9.7349,3.0805,0,0,0,5.2991,5.3392,5.2666,5.2944,-70.279,31.865,14.095,-162.54,-111.52,-62.409
4.77,-2.75,-5.4023,1.4827,0.85387,-0.13626,0.46554,0.18873,9.7864,4.8193,-1.7319,-2.3948,-1.6663,-1.3875,18.294,10.048,3.2184,0,0,0,5.2281,5.2683,5.1926,5.223,-71.877,30.73,13.467,-157.08,-115.41,-63.154
4.78,-2.6512,-5.3536,1.4656,0.85857,-0.15095,0.454,0.18426,9.9657,4.9213,-1.6991,-2.4033,-1.7962,-1.4086,17.567,10.349,3.3499,0,0,0,5.1574,5.1976,5.1188,5.1518,-73.42,29.558,12.832,-151.42,-119.05,-63.789
4.79,-2.5507,-5.3039,1.4488,0.86314,-0.16527,0.4418,0.18025,10.138,5.0263,-1.6649,-2.4098,-1.928,-1.4305,16.826,10.639,3.475,0,0,0,5.0873,5.1273,5.0455,5.0812,-74.905,28.35,12.192,-145.58,-122.43,-64.315
4.8,-2.4485,-5.2531,1.4323,0.86756,-0.1792,0.42893,0.17675,10.302,5.134,-1.6296,-2.4144,-2.0616,-1.4531,16.069,10.916,3.5937,0,0,0,5.018,5.0575,4.9729,5.0115,-76.331,27.11,11.546,-139.55,-125.57,-64.737
4.81,-2.3447,-5.2012,1.4162,0.87184,-0.19272,0.41541,0.17376,10.459,5.2445,-1.5931,-2.417,-2.1965,-1.4764,15.299,11.181,3.7059,0,0,0,4.9499,4.9887,4.9014,4.9428,-77.696,25.84,10.897,-133.35,-128.46,-65.055
4.82,-2.2394,-5.1482,1.4004,0.87595,-0.20584,0.40123,0.17133,10.608,5.3576,-1.5555,-2.4177,-2.3324,-1.5003,14.516,11.433,3.8116,0,0,0,4.8831,4.9209,4.8312,4.8754,-78.997,24.542,10.246,-126.98,-131.11,-65.273
4.83,-2.1326,-5.094,1.3851,0.8799,-0.21852,0.38641,0.16945,10.749,5.4732,-1.5169,-2.4164,-2.4688,-1.5246,13.719,11.672,3.9108,0,0,0,4.8181,4.8544,4.7628,4.8097,-80.235,23.218,9.5922,-120.46,-133.52,-65.394
4.84,-2.0244,-5.0387,1.3701,0.88365,-0.23077,0.37097,0.16816,10.882,5.591,-1.4773,-2.4133,-2.6052,-1.5492,12.911,11.897,4.0035,0,0,0,4.755,4.7895,4.6963,4.746,-81.406,21.872,8.9381,-113.79,-135.71,-65.419
4.85,-1.9149,-4.9822,1.3555,0.88721,-0.24258,0.35491,0.16746,11.007,5.7111,-1.4368,-2.4082,-2.7411,-1.574,12.092,12.109,4.0896,0,0,0,4.6943,4.7265,4.6322,4.6844,-82.51,20.505,8.2841,-106.98,-137.67,-65.353
4.86,-1.8043,-4.9245,1.3414,0.89055,-0.25395,0.33825,0.16737,11.124,5.8331,-1.3955,-2.401,-2.8755,-1.5989,11.261,12.307,4.1692,0,0,0,4.6362,4.6656,4.5708,4.6255,-83.545,19.119,7.6313,-100.04,-139.41,-65.196
4.87,-1.6925,-4.8655,1.3276,0.89366,-0.26485,0.32101,0.16788,11.233,5.9572,-1.3535,-2.3918,-3.0079,-1.6235,10.421,12.491,4.2422,0,0,0,4.581,4.6072,4.5125,4.5694,-84.51,17.717,6.9805,-92.967,-140.93,-64.952
4.88,-1.5797,-4.8053,1.3143,0.8965,-0.2753,0.30321,0.169,11.333,6.0829,-1.3107,-2.3803,-3.1372,-1.6477,9.5712,12.662,4.3088,0,0,0,4.5291,4.5514,4.4576,4.5165,-85.404,16.301,6.3326,-85.782,-142.25,-64.623
4.89,-1.4659,-4.7439,1.3014,0.89906,-0.28528,0.28488,0.17074,11.424,6.2103,-1.2673,-2.3666,-3.2624,-1.6712,8.713,12.817,4.3689,0,0,0,4.4808,4.4986,4.4065,4.4671,-86.226,14.873,5.6883,-78.489,-143.35,-64.212
4.9,-1.3512,-4.6811,1.289,0.90131,-0.2948,0.26605,0.17308,11.507,6.3392,-1.2234,-2.3506,-3.3825,-1.6937,7.8469,12.959,4.4226,0,0,0,4.4363,4.4491,4.3597,4.4215,-86.974,13.435,5.0486,-71.096,-144.26,-63.721
4.91,-1.2358,-4.6171,1.2769,0.90322,-0.30385,0.24676,0.17601,11.581,6.4695,-1.1789,-2.3321,-3.4964,-1.7149,6.9738,13.086,4.4699,0,0,0,4.396,4.4031,4.3173,4.38,-87.647,11.989,4.4142,-63.61,-144.97,-63.154
4.92,-1.1196,-4.5517,1.2654,0.90477,-0.31242,0.22704,0.17952,11.646,6.6009,-1.134,-2.311,-3.6028,-1.7346,6.0942,13.199,4.5109,0,0,0,4.3601,4.361,4.2798,4.3428,-88.246,10.536,3.7858,-56.041,-145.49,-62.512
4.93,-1.0029,-4.4851,1.2543,0.90594,-0.32053,0.20695,0.18359,11.703,6.7334,-1.0887,-2.2873,-3.7005,-1.7525,5.2091,13.297,4.5456,0,0,0,4.3288,4.3231,4.2474,4.3103,-88.768,9.0794,3.1642,-48.395,-145.83,-61.798
4.94,-0.88559,-4.4171,1.2436,0.90669,-0.32816,0.18654,0.1882,11.75,6.8668,-1.0431,-2.2609,-3.7885,-1.7682,4.3191,13.38,4.5742,0,0,0,4.3025,4.2896,4.2204,4.2827,-89.213,7.6202,2.55,-40.682,-145.98,-61.015
4.95,-0.76788,-4.3477,1.2334,0.90701,-0.33532,0.16587,0.19333,11.789,7.001,-0.99723,-2.2317,-3.8655,-1.7814,3.4251,13.449,4.5966,0,0,0,4.2813,4.2608,4.1991,4.2602,-89.581,6.1604,1.9441,-32.909,-145.95,-60.166
4.96,-0.64983,-4.277,1.2237,0.90688,-0.34201,0.145,0.19894,11.819,7.1357,-0.95117,-2.1998,-3.9307,-1.792,2.5278,13.504,4.6131,0,0,0,4.2654,4.2371,4.1835,4.2429,-89.871,4.7017,1.3469,-25.084,-145.76,-59.252
4.97,-0.53153,-4.205,1.2144,0.90627,-0.34824,0.124,0.20499,11.84,7.271,-0.90498,-2.1653,-3.9832,-1.7997,1.6279,13.543,4.6236,0,0,0,4.2548,4.2186,4.1739,4.2311,-90.083,3.2458,0.75922,-17.216,-145.39,-58.277
4.98,-0.41307,-4.1316,1.2056,0.90519,-0.35402,0.10294,0.21145,11.852,7.4065,-0.85872,-2.128,-4.0224,-1.8043,0.72639,13.568,4.6283,0,0,0,4.2498,4.2056,4.1704,4.2248,-90.215,1.7944,0.18157,-9.3123,-144.87,-57.244
4.99,-0.29453,-4.0569,1.1972,0.90361,-0.35936,0.081894,0.21829,11.854,7.5423,-0.81244,-2.0883,-4.0478,-1.8057,-0.1761,13.579,4.6273,0,0,0,4.2503,4.1982,4.1728,4.2241,-90.269,0.34902,-0.38546,-1.3813,-144.18,-56.153
5,-0.17601,-3.9808,1.1893,0.90154,-0.36426,0.060936,0.22545,11.848,7.6781,-0.76619,-2.0461,-4.0594,-1.8038,-1.0787,13.575,4.6206,0,0,0,4.2565,4.1967,4.1813,4.2291,-90.243,-1.0887,-0.94132,6.569,-143.35,-55.01
5.01,-0.057601,-3.9033,1.1819,0.89898,-0.36875,0.040138,0.23289,11.833,7.8138,-0.72004,-2.0017,-4.0571,-1.7986,-1.9807,13.557,4.6085,0,0,0,4.2682,4.201,4.1957,4.2397,-90.137,-2.5174,-1.4855,14.53,-142.36,-53.815
5.02,0.060612,-3.8245,1.1749,0.89595,-0.37284,0.019572,0.24058,11.808,7.9492,-0.67404,-1.9553,-4.0413,-1.7902,-2.8812,13.525,4.591,0,0,0,4.2854,4.2114,4.2159,4.2559,-89.952,-3.9355,-2.0175,22.495,-141.23,-52.571
5.03,0.17854,-3.7443,1.1684,0.89245,-0.37655,-0.00069592,0.24847,11.775,8.0842,-0.62824,-1.9072,-4.0127,-1.7786,-3.7795,13.479,4.5682,0,0,0,4.308,4.2277,4.2418,4.2775,-89.688,-5.3416,-2.5368,30.454,-139.97,-51.282
5.04,0.29608,-3.6628,1.1623,0.88851,-0.3799,-0.020603,0.25651,11.733,8.2187,-0.58269,-1.8575,-3.972,-1.7641,-4.6747,13.418,4.5403,0,0,0,4.3359,4.25,4.2731,4.3046,-89.343,-6.7344,-3.0429,38.401,-138.57,-49.949
5.05,0.41316,-3.58,1.1567,0.88415,-0.38291,-0.040091,0.26466,11.682,8.3525,-0.53745,-1.8066,-3.9201,-1.7467,-5.5661,13.344,4.5074,0,0,0,4.369,4.2782,4.3096,4.3369,-88.92,-8.1126,-3.5356,46.326,-137.04,-48.575
5.06,0.52969,-3.4958,1.1516,0.8794,-0.3856,-0.059112,0.2729,11.622,8.4856,-0.49256,-1.7548,-3.8583,-1.7268,-6.4528,13.256,4.4696,0,0,0,4.4069,4.312,4.351,4.3742,-88.417,-9.4748,-4.0143,54.222,-135.39,-47.163
5.07,0.64556,-3.4103,1.1469,0.87428,-0.388,-0.077622,0.28117,11.553,8.6176,-0.44808,-1.7023,-3.7877,-1.7046,-7.3341,13.155,4.4271,0,0,0,4.4496,4.3513,4.3972,4.4164,-87.835,-10.82,-4.4787,62.08,-133.62,-45.716
5.08,0.76071,-3.3234,1.1426,0.86884,-0.39013,-0.095585,0.28946,11.475,8.7486,-0.40404,-1.6494,-3.7095,-1.6804,-8.2093,13.04,4.3801,0,0,0,4.4967,4.3958,4.4476,4.4631,-87.175,-12.147,-4.9285,69.893,-131.74,-44.235
5.09,0.87503,-3.2353,1.1388,0.8631,-0.392,-0.11297,0.29772,11.388,8.8784,-0.36049,-1.5963,-3.6251,-1.6544,-9.0774,12.912,4.3286,0,0,0,4.548,4.4452,4.5022,4.5142,-86.438,-13.454,-5.3633,77.653,-129.74,-42.725
5.1,0.98845,-3.1459,1.1354,0.85709,-0.39365,-0.12977,0.30594,11.293,9.0068,-0.31748,-1.5433,-3.5358,-1.6271,-9.9378,12.771,4.2729,0,0,0,4.6032,4.4993,4.5604,4.5692,-85.623,-14.741,-5.7829,85.35,-127.64,-41.186
5.11,1.1009,-3.0552,1.1325,0.85085,-0.39509,-0.14595,0.31409,11.19,9.1337,-0.27505,-1.4907,-3.4427,-1.5986,-10.79,12.617,4.213,0,0,0,4.662,4.5576,4.6221,4.628,-84.731,-16.007,-6.187,92.978,-125.45,-39.622
5.12,1.2122,-2.9632,1.1299,0.84442,-0.39635,-0.16151,0.32215,11.078,9.2591,-0.23323,-1.4385,-3.3469,-1.5692,-11.632,12.451,4.1492,0,0,0,4.7241,4.6199,4.6869,4.6902,-83.763,-17.25,-6.5753,100.53,-123.15,-38.035
5.13,1.3224,-2.87,1.1278,0.83781,-0.39744,-0.17646,0.33011,10.957,9.3827,-0.19208,-1.3871,-3.2496,-1.5393,-12.465,12.272,4.0815,0,0,0,4.7892,4.6857,4.7545,4.7555,-82.721,-18.47,-6.9476,107.99,-120.77,-36.428
